Id|RouteId|Route|AccountId|Account|Address|City|State|Location|Last24HoursSales|Last7DaysSales|Fill %|Sales|SoldoutItems|EmptyLanes|ItemsToPick|DaysSinceLastVisit|IsAccountOpen
833|20|Route 4|284|Centennial College - Progress Campus|941 Progress Ave|Scarborough|ON|Main Cafe Security Dasani|||40.789473684210526|490.7500|2|2|40|14|True
979|20|Route 4|284|Centennial College - Progress Campus|941 Progress Ave|Scarborough|ON|Main Cafeteria Coke|4.5000|23.7500|79.753086419753086|102.7500|0|0|81|11|True
978|20|Route 4|284|Centennial College - Progress Campus|941 Progress Ave|Scarborough|ON|Main Cafeteria Dasani||18.0000|81.889763779527559|36.0000|0|0|66|14|True
846|20|Route 4|284|Centennial College - Progress Campus|941 Progress Ave|Scarborough|ON|P Block Satir #4|||39.473684210526315|83.0000|1|1|72|35|True
840|20|Route 4|284|Centennial College - Progress Campus|941 Progress Ave|Scarborough|ON|Student Hub 2nd Fl Main|||74.025974025974025|40.5000|0|0|80|11|True
841|20|Route 4|284|Centennial College - Progress Campus|941 Progress Ave|Scarborough|ON|Student Hub Stairway #2 Coke|||75.000000000000000|19.2500|0|0|80|11|True
842|20|Route 4|284|Centennial College - Progress Campus|941 Progress Ave|Scarborough|ON|Student Hub Stairway #2 Dasani||6.7500|68.092105263157894|62.5000|0|0|97|11|True
848|20|Route 4|287|Centennial College - Progress Campus T-Block|940 Progress Ave|Scarborough|ON|Main Fl|||73.437500000000000|117.7500|0|0|85|21|True
847|20|Route 4|287|Centennial College - Progress Campus T-Block|940 Progress Ave|Scarborough|ON|T Block|||87.987012987012987|13.7500|0|0|37|14|True
851|20|Route 4|287|Centennial College - Progress Campus T-Block|940 Progress Ave|Scarborough|ON|T Block|||76.712328767123287|53.5000|0|0|49|11|True
180|20|Route 4|135|Ceridian Canada Ltd. (Markham)|675 Cochrane Drive|Markham|ON|2/F Photocopier Area|||81.666666666666666|36.5000|0|0|121|4|True
50|20|Route 4|135|Ceridian Canada Ltd. (Markham)|675 Cochrane Drive|Markham|ON|3/F Lunchroom||9.5000|94.166666666666666|18.0000|0|0|13|8|True
127|20|Route 4|135|Ceridian Canada Ltd. (Markham)|675 Cochrane Drive|Markham|ON|3/F Lunchroom|||74.393939393939393|0.0000|0|0|169|4|True
1380|20|Route 4|135|Ceridian Canada Ltd. (Markham)|675 Cochrane Drive|Markham|ON|6/F Lunchroom|||79.696969696969696|0.0000|0|0|134|4|True
290|20|Route 4|130|Ceridian Dayforce|4110 Yonge Street Suite 604|Toronto|ON|4110 Yonge - Suite 400|||91.212121212121212|0.0000|0|0|58|0|True
39|20|Route 4|130|Ceridian Dayforce|4110 Yonge Street Suite 604|Toronto|ON|4110 Yonge - Suite 400 - Small Kitchen|||8.571428571428571|0.0000|6|6|288|13|True
289|20|Route 4|130|Ceridian Dayforce|4110 Yonge Street Suite 604|Toronto|ON|4110 Yonge - Suite 500 - In Kitchen|||88.333333333333333|0.0000|0|0|77|0|True
1088|20|Route 4|130|Ceridian Dayforce|4110 Yonge Street Suite 604|Toronto|ON|4110 Yonge - Suite 604 - Cafe Area|||83.484848484848484|0.0000|0|0|109|0|True
1154|20|Route 4|338|Cineplex - Empress Walk|5095 Yonge Street|North York|ON|Lobby|10.0000|111.5000|64.935064935064935|319.0000|0|0|108|4|False
1119|20|Route 4|338|Cineplex - Empress Walk|5095 Yonge Street|North York|ON|Lobby|14.0000|170.0000|31.089743589743589|405.5000|0|0|215|4|False
1128|20|Route 4|347|Cineplex - Markham|179 Enterprise Blvd|Markham|ON|Hallway - Coke||175.0000|78.125000000000000|105.0000|0|0|70|3|True
1152|20|Route 4|347|Cineplex - Markham|179 Enterprise Blvd|Markham|ON|Hallway - Dasani|172.0000|677.5000|40.202702702702702|649.0000|0|0|173|3|True
1132|20|Route 4|350|Cineplex - Oshawa|1351 Grandview Street North|Oshawa|ON|Lobby|5.0000|9.5000|58.116883116883116|108.5000|0|0|129|29|False
1131|20|Route 4|349|Cineplex - Scarborough Eglinton Town|22 Lebovic Avenue|Toronto|ON|Lobby|4.5000|33.5000|76.973684210526315|0.0000|0|0|70|0|True
1130|20|Route 4|349|Cineplex - Scarborough Eglinton Town|22 Lebovic Avenue|Toronto|ON|Theatres 1-8|14.5000|178.0000|80.592105263157894|0.0000|0|0|59|0|True
1129|20|Route 4|348|Cineplex - Scarborough Morningside|785 Milner Avenue|Toronto|ON|Lobby||30.0000|72.368421052631578|10.0000|0|0|80|3|True
1135|20|Route 4|351|Cineplex - Scarborough Town Centre|300 Borough Drive|Toronto|ON|2/F Balcony|243.5000|275.5000|69.256756756756756|0.0000|0|0|91|0|True
1133|20|Route 4|351|Cineplex - Scarborough Town Centre|300 Borough Drive|Toronto|ON|Lobby - Coke|||68.037974683544303|0.0000|0|0|101|0|True
1134|20|Route 4|351|Cineplex - Scarborough Town Centre|300 Borough Drive|Toronto|ON|Lobby - Dasani|68.5000|191.5000|92.123287671232876|0.0000|0|0|23|0|True
1118|20|Route 4|337|Cineplex - SilverCity Fairview|1800 Sheppard Ave E|North York|ON|Lobby|39.0000|324.5000|60.389610389610389|291.5000|0|0|122|6|True
1114|20|Route 4|335|Cineplex - SilverCity Richmond Hill|8725 Yonge St|Richmond Hill|ON|Lobby - Theatres 1-6|20.0000|135.5000|53.947368421052631|517.5000|0|0|140|5|False
1115|20|Route 4|335|Cineplex - SilverCity Richmond Hill|8725 Yonge St|Richmond Hill|ON|Lobby - Theatres 7-14|10.0000|87.5000|65.131578947368421|294.5000|0|0|106|5|False
49|20|Route 4|23|Comfort Inn Toronto Northeast|8330 Woodbine Ave.|Markham|ON|2/F||14.7500|73.513513513513513|89.2500|2|2|60|19|True
73|20|Route 4|23|Comfort Inn Toronto Northeast|8330 Woodbine Ave.|Markham|ON|G/F|38.2500|132.7500|60.986547085201793|325.0000|0|1|261|19|True
78|20|Route 4|31|Dynaplas|380 Passmore Avenue|Toronto|ON|Lunchroom|||59.800664451827242|120.2500|2|2|121|17|True
139|20|Route 4|31|Dynaplas|380 Passmore Avenue|Toronto|ON|Lunchroom|||67.000000000000000|100.0000|0|0|165|17|True
1340|20|Route 4|422|Holland Bloorview Kids Hospital|150 Kilgour Rd|East York|ON|3rd Floor|7.0000|64.5000|82.996632996632996|0.0000|1|1|101|0|True
1354|20|Route 4|422|Holland Bloorview Kids Hospital|150 Kilgour Rd|East York|ON|3rd Floor|5.5000|58.0000|82.894736842105263|2.7500|0|0|52|0|True
968|20|Route 4|422|Holland Bloorview Kids Hospital|150 Kilgour Rd|East York|ON|Main Cafe|4.5000|23.7500|75.757575757575757|43.7500|0|0|160|12|True
975|20|Route 4|422|Holland Bloorview Kids Hospital|150 Kilgour Rd|East York|ON|Main Cafe||27.2500|69.666666666666666|55.7500|0|0|91|12|True
1248|20|Route 4|422|Holland Bloorview Kids Hospital|150 Kilgour Rd|East York|ON|Main Cafe||30.0000|52.542372881355932|0.0000|1|1|33|0|True
1341|20|Route 4|422|Holland Bloorview Kids Hospital|150 Kilgour Rd|East York|ON|Main Cafe|14.5000|67.5000|94.781144781144781|0.0000|1|1|31|0|True
1355|20|Route 4|422|Holland Bloorview Kids Hospital|150 Kilgour Rd|East York|ON|Main Cafe|1.2500|7.5000||0.0000|||0|0|True
1358|20|Route 4|422|Holland Bloorview Kids Hospital|150 Kilgour Rd|East York|ON|Main Cafe|8.2500|28.0000|76.973684210526315|0.0000|0|0|70|0|True
518|20|Route 4|258|Huawei Technologies Co. Ltd|19 Allstate Pkwy, Suite 300|Markham|ON|In Cafeteria||6.2500|63.250000000000000|77.7500|2|2|158|17|True
7|20|Route 4|193|Imagine Communications (Toronto)|25 Dyas Road|Toronto|ON|In Cafeteria|1.5000|9.0000|77.215189873417721|37.5000|1|1|36|8|True
908|20|Route 4|193|Imagine Communications (Toronto)|25 Dyas Road|Toronto|ON|In Cafeteria|3.7500|19.2500|66.455696202531645|33.2500|0|0|106|8|True
147|20|Route 4|45|Innovative Vision Marketing|515 Consumers Road 6/F|Toronto|ON|6/F Lunchroom|10.7500|73.5000|46.014492753623188|134.2500|1|1|149|9|True
24|20|Route 4|45|Innovative Vision Marketing|515 Consumers Road 6/F|Toronto|ON|6/F Lunchroom||||0.0000|||0|17|True
81|20|Route 4|45|Innovative Vision Marketing|515 Consumers Road 6/F|Toronto|ON|6/F Lunchroom|9.2500|33.5000|58.430232558139534|132.5000|5|5|147|9|True
126|20|Route 4|142|International Centre for EAP|4 Lansing Square Suite 100|Toronto|ON|Staff Lunchroom|||74.626865671641791|0.0000|0|0|68|8|True
83|20|Route 4|142|International Centre for EAP|4 Lansing Square Suite 100|Toronto|ON|Staff Lunchroom|1.5000|3.0000|82.084690553745928|4.5000|0|0|55|8|True
215|20|Route 4|39|Knights Inn Toronto East|22 Metropolitan Road|Toronto|ON|2/F - Secured access area|5.0000|17.5000|78.723404255319148|69.2500|0|0|50|13|True
144|20|Route 4|39|Knights Inn Toronto East|22 Metropolitan Road|Toronto|ON|G/F|12.5000|48.2500|63.939393939393939|105.0000|1|1|119|13|True
145|20|Route 4|39|Knights Inn Toronto East|22 Metropolitan Road|Toronto|ON|G/F - by laundry room|20.5000|83.2500|47.232472324723247|180.0000|1|1|143|13|True
220|20|Route 4|54|Mallpaks Inc.|500 Sheppard Ave E|Toronto|ON|G/F Lobby|||49.545454545454545|54.0000|1|1|133|35|True
333|20|Route 4|384|"Office Exec "|25 Sheppard Ave W|North York|ON|3F lunchroom|7.7500|19.7500|67.229729729729729|93.5000|2|2|97|19|True
1303|20|Route 4|384|"Office Exec "|25 Sheppard Ave W|North York|ON|3F lunchroom|2.2500|6.7500|71.487603305785123|40.7500|0|0|69|19|True
1048|20|Route 4|318|Oshawa - Children's Arena|155 Arena Street|Oshawa|ON|Front Lobby|||0.000000000000000|184.5000|8|8|296|12|True
1049|20|Route 4|319|Oshawa - City Hall|50 Centre Street South|Oshawa|ON|3/F Staff Room||6.0000|78.663793103448275|102.0000|0|0|99|40|True
1062|20|Route 4|323|Oshawa - Civic Recreation Complex|99 Thornton Rd S|Oshawa|ON|Entrance - Coke|||38.125000000000000|146.7500|2|2|142|7|True
1064|20|Route 4|323|Oshawa - Civic Recreation Complex|99 Thornton Rd S|Oshawa|ON|Entrance - Dasani|5.5000|38.5000|85.416666666666666|38.5000|0|0|41|7|True
1063|20|Route 4|323|Oshawa - Civic Recreation Complex|99 Thornton Rd S|Oshawa|ON|Entrance - Healthy||2.2500|31.250000000000000|150.5000|1|1|152|7|True
1045|20|Route 4|317|Oshawa - Donevan Complex|171 Harmony Road South|Oshawa|ON|Downstairs - Coke|5.5000|40.5000|59.615384615384615|270.5000|0|0|126|20|True
1044|20|Route 4|317|Oshawa - Donevan Complex|171 Harmony Road South|Oshawa|ON|Downstairs - Healthy|||77.500000000000000|13.7500|0|0|63|20|True
1046|20|Route 4|317|Oshawa - Donevan Complex|171 Harmony Road South|Oshawa|ON|Upstairs - Coke|2.5000|41.0000|57.500000000000000|208.2500|0|0|136|20|True
1047|20|Route 4|317|Oshawa - Donevan Complex|171 Harmony Road South|Oshawa|ON|Upstairs - Healthy|7.7500|46.5000|57.638888888888888|234.0000|0|0|122|20|True
1053|20|Route 4|320|Oshawa - Harman Park Arena|829 Douglas St|Oshawa|ON|2/F Viewing Area||21.0000|66.883116883116883|21.0000|0|0|102|7|True
1052|20|Route 4|320|Oshawa - Harman Park Arena|829 Douglas St|Oshawa|ON|G/F North Pad Entrance||18.5000|64.189189189189189|13.5000|0|0|106|7|True
1040|20|Route 4|316|Oshawa - Legends Centre|1661 Harmony Rd N|Oshawa|ON|HW North End|37.5000|297.5000|56.849315068493150|260.5000|0|0|126|7|True
1041|20|Route 4|316|Oshawa - Legends Centre|1661 Harmony Rd N|Oshawa|ON|HW South End|22.7500|73.5000|66.333333333333333|162.5000|0|0|101|13|True
1039|20|Route 4|316|Oshawa - Legends Centre|1661 Harmony Rd N|Oshawa|ON|North End|5.0000|20.0000|72.812500000000000|32.5000|0|0|87|13|True
1038|20|Route 4|316|Oshawa - Legends Centre|1661 Harmony Rd N|Oshawa|ON|North End|||92.857142857142857|5.5000|0|0|18|13|True
1042|20|Route 4|316|Oshawa - Legends Centre|1661 Harmony Rd N|Oshawa|ON|North End|5.0000|95.5000|72.222222222222222|95.5000|0|0|80|7|True
1037|20|Route 4|316|Oshawa - Legends Centre|1661 Harmony Rd N|Oshawa|ON|South End|20.0000|120.0000|36.250000000000000|112.5000|2|2|204|7|True
1043|20|Route 4|316|Oshawa - Legends Centre|1661 Harmony Rd N|Oshawa|ON|South End|5.5000|80.2500|76.785714285714285|80.2500|0|0|65|7|True
1080|20|Route 4|325|Oshawa - Northview Community Centre|150 Beatrice St E|Oshawa|ON|Main Lobby|2.2500|2.2500|77.640845070422535|114.7500|0|0|127|40|True
1054|20|Route 4|321|Oshawa - South Oshawa Community Center|1455 Cedar St|Oshawa|ON|G/F|||78.378378378378378|72.2500|0|0|64|7|True
1055|20|Route 4|321|Oshawa - South Oshawa Community Center|1455 Cedar St|Oshawa|ON|G/F|||89.236111111111111|21.2500|0|0|31|7|True
1056|20|Route 4|321|Oshawa - South Oshawa Community Center|1455 Cedar St|Oshawa|ON|G/F|||33.125000000000000|220.0000|1|1|214|7|True
1057|20|Route 4|322|Oshawa - Tribute Communities Center|99 Athol St E|Oshawa|ON|Basement Level - By Entrance|11.2500|15.2500|70.937500000000000|15.2500|0|0|93|7|True
1058|20|Route 4|322|Oshawa - Tribute Communities Center|99 Athol St E|Oshawa|ON|Basement Level - By Entrance - Dasani|18.0000|40.7500|67.808219178082191|161.5000|0|0|94|20|True
1061|20|Route 4|322|Oshawa - Tribute Communities Center|99 Athol St E|Oshawa|ON|Rink 2 - Coke|2.2500|17.5000|69.722222222222222|136.0000|0|0|109|34|True
1060|20|Route 4|322|Oshawa - Tribute Communities Center|99 Athol St E|Oshawa|ON|Rink 2 - Powerade|7.5000|25.2500|69.117647058823529|143.2500|0|0|105|27|True
966|20|Route 4|302|Reptilia - Whitby|1400 Victoria St E|Whitby|ON|Back of Zoo|42.0000|126.5000|74.363636363636363|133.0000|1|1|141|13|True
971|20|Route 4|302|Reptilia - Whitby|1400 Victoria St E|Whitby|ON|Back of Zoo|31.2500|165.2500|56.462585034013605|189.2500|0|0|128|13|True
972|20|Route 4|302|Reptilia - Whitby|1400 Victoria St E|Whitby|ON|Back of Zoo|23.5000|71.0000|52.500000000000000|88.0000|0|0|133|13|True
967|20|Route 4|302|Reptilia - Whitby|1400 Victoria St E|Whitby|ON|Front Entrance|17.0000|44.5000|79.272727272727272|155.5000|0|0|114|34|True
970|20|Route 4|302|Reptilia - Whitby|1400 Victoria St E|Whitby|ON|Front Entrance|24.0000|131.5000|49.850746268656716|162.0000|1|1|168|13|True
1156|20|Route 4|361|Seneca - Markham|8 The Seneca Way|Markham|ON|6th Floor|||79.251700680272108|107.5000|0|0|61|33|True
1157|20|Route 4|361|Seneca - Markham|8 The Seneca Way|Markham|ON|Basement Cafeteria||13.5000|66.438356164383561|19.0000|0|0|98|12|True
1177|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|2nd Floor B entrance Coke|2.7500|64.5000|0.000000000000000|0.0000|8|8|278|0|True
1174|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|2nd Floor bridge, Room E2401|2.7500|8.2500|79.941860465116279|97.5000|0|0|69|21|True
1158|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|2nd Floor C Building, TTC Entrance||33.7500|41.776315789473684|146.5000|1|1|172|21|True
1175|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|2nd floor information desk, D entrance VW||||0.0000|0|0|0|13|True
1183|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|3F Staircase, room A3557 Coke|2.7500|6.7500|46.710526315789473|0.0000|3|3|166|0|True
1163|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|3rd Floor A building, Subway Coke|||64.935064935064935|0.0000|1|1|108|0|True
1164|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|3rd Floor A building, Tim Hortons||62.2500|50.287356321839080|439.5000|1|1|172|21|True
1159|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|3rd Floor C building North Stairwell|||88.636363636363636|8.0000|0|0|52|21|True
1166|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|3rd Floor D Building, Tim Hortons||15.5000|65.897435897435897|315.5000|0|0|133|21|True
1180|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|4F staircase, room A4508 Coke||2.7500|65.827338129496402|0.0000|3|3|125|0|True
1161|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|4th Floor A building , Room_A4056||2.7500|61.073825503355704|210.7500|1|1|116|31|True
1160|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|4th Floor A Building, Room 4056||3.0000|53.819444444444444|172.7500|1|1|133|27|True
1165|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|4th Floor Room B4064|||67.500000000000000|134.2500|0|0|116|19|True
1268|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|Athletics Entrance Dasani|22.5000|51.0000|61.486486486486486|177.2500|0|0|113|27|True
1188|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|Cafeteria Coke|||20.129870129870129|613.5000|3|4|69|27|True
1325|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|K Building 1st Fl #1|2.7500|8.2500|51.875000000000000|278.7500|0|0|154|31|True
1327|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|K Building 1st FL #2||4.0000|77.027027027027027|97.0000|0|0|68|21|True
1324|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|K Building 2nd FL||19.7500|47.697368421052631|340.0000|0|0|159|36|True
1326|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|"K Building 3rd FL #1 "||6.7500|65.625000000000000|193.7500|0|0|110|21|True
1328|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|K Building 3rd Floor #2||4.0000|73.648648648648648|139.0000|0|0|78|21|True
1172|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|Student Center Coke|8.2500|42.5000|53.437500000000000|349.2500|1|1|147|27|True
1171|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|Student Center VW|4.0000|27.7500|59.539473684210526|345.0000|0|0|122|31|True
1185|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|Tim Hortons Bookstore lower level Coke||||0.0000|0|0|0|14|True
1187|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|Tim Hortons Bookstore lower level Refresh||||0.0000|0|0|0|14|True
1186|20|Route 4|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|Tim Hortons Bookstore lower level_Dasani||||14.0000|0|0|0|14|True
124|20|Route 4|132|TELUS Health North|120 Commerce Valley Drive East|Thornhill|ON|In Office|||47.083333333333333|43.5000|0|0|127|96|True
224|20|Route 4|99|TELUS House - 200 Consilium|200 Consilium Place|Toronto|ON|2/F|1.2500|10.0000|54.509803921568627|7.5000|0|0|116|6|True
92|20|Route 4|99|TELUS House - 200 Consilium|200 Consilium Place|Toronto|ON|2/F|4.0000|21.0000|88.372093023255813|19.5000|0|0|20|6|True
209|20|Route 4|106|Toronto Rehabilitation Institute - Lyndhurst Ctr|520 Sutherland Drive|Toronto|ON|Inside Cafeteria|8.2500|66.0000|90.000000000000000|0.0000|0|0|18|0|True
122|20|Route 4|106|Toronto Rehabilitation Institute - Lyndhurst Ctr|520 Sutherland Drive|Toronto|ON|Inside Cafeteria|10.0000|110.7500|81.437125748502994|4.0000|1|1|93|0|True
239|20|Route 4|106|Toronto Rehabilitation Institute - Lyndhurst Ctr|520 Sutherland Drive|Toronto|ON|Inside Cafeteria|5.7500|22.2500|71.666666666666666|0.0000|0|0|85|0|True
240|20|Route 4|127|Toronto Rehabilitation Institute - Rumsey Center|345 Rumsey Rd|Toronto|ON|In Corridor - Cardiac|||81.818181818181818|14.7500|0|0|20|16|True
195|20|Route 4|127|Toronto Rehabilitation Institute - Rumsey Center|345 Rumsey Rd|Toronto|ON|In Corridor - Neuro|||41.304347826086956|64.2500|3|3|139|16|True
1140|20|Route 4|358|Toronto-Dominion Bank - Progress|740 Progress Avenue|Scarborough|ON|3/F Lunchroom|5.5000|45.5000|80.976430976430976|35.0000|0|0|113|6|True
1144|20|Route 4|358|Toronto-Dominion Bank - Progress|740 Progress Avenue|Scarborough|ON|3/F Lunchroom|9.2500|66.0000|61.000000000000000|50.2500|1|1|117|6|True
101|20|Route 4|91|Tyndale University College and Seminary|3377 Bayview Ave|Toronto|ON|Basement Library||3.0000|57.605985037406483|176.5000|3|3|170|31|True
100|20|Route 4|91|Tyndale University College and Seminary|3377 Bayview Ave|Toronto|ON|Lounge Right of Chapel|||62.871287128712871|188.2500|3|3|150|31|True
427|20|Route 4|91|Tyndale University College and Seminary|3377 Bayview Ave|Toronto|ON|Residence||1.5000|58.800000000000000|117.5000|3|3|103|31|True
198|20|Route 4|94|Vexos|195 Royal Crest Court|Markham|ON|Lunchroom||8.7500|61.111111111111111|81.2500|0|0|182|17|True
102|20|Route 4|94|Vexos|195 Royal Crest Court|Markham|ON|Lunchroom|||67.613636363636363|66.0000|5|5|60|17|True
1029|28|Route 5|315|Air Canada - Britannia (Cargo)|2580 Britannia Road E|Mississauga|ON|1/F Cargo|4.0000|89.2500|72.007722007722007|1.2500|1|1|145|0|True
1030|28|Route 5|315|Air Canada - Britannia (Cargo)|2580 Britannia Road E|Mississauga|ON|1/F Cargo|26.2500|267.0000|67.519685039370078|12.5000|0|0|165|0|True
1008|28|Route 5|309|Air Canada - Britannia (GSE)|2570 Britannia Rd E|Mississauga|ON|GSE/EMB 2F Lunchroom|4.2500|17.7500|61.875000000000000|165.5000|0|0|122|42|True
1031|28|Route 5|309|Air Canada - Britannia (GSE)|2570 Britannia Rd E|Mississauga|ON|GSE/EMB 2F Lunchroom|7.5000|14.5000|58.203125000000000|47.5000|3|3|109|24|True
1285|28|Route 5|311|Air Canada - Cabin Services|3111 Convair Dr|Mississauga|ON|1/F Lunchroom|2.0000|8.0000|79.687500000000000|64.0000|3|3|39|19|True
1286|28|Route 5|311|Air Canada - Cabin Services|3111 Convair Dr|Mississauga|ON|1/F Lunchroom|2.0000|6.5000|54.385964912280701|84.5000|0|0|104|19|True
988|28|Route 5|311|Air Canada - Cabin Services|3111 Convair Dr|Mississauga|ON|Cabin Services|2.5000|40.0000|69.127516778523489|95.2500|0|0|92|19|True
1005|28|Route 5|311|Air Canada - Cabin Services|3111 Convair Dr|Mississauga|ON|Cabin Services|14.5000|112.5000|38.020833333333333|399.2500|0|0|357|19|True
1035|28|Route 5|311|Air Canada - Cabin Services|3111 Convair Dr|Mississauga|ON|Cabin Services|21.0000|109.5000|61.502347417840375|187.5000|4|4|164|19|True
640|28|Route 5|308|Air Canada - Operations Center|99 Ironbridge Rd|brampton|ON|2/F SW Side Lunchroom|15.0000|130.5000|87.102803738317757|1.5000|1|1|69|0|True
697|28|Route 5|308|Air Canada - Operations Center|99 Ironbridge Rd|brampton|ON|2/F SW Side Lunchroom|5.0000|81.0000|81.045751633986928|0.0000|0|0|58|0|True
1025|28|Route 5|308|Air Canada - Operations Center|99 Ironbridge Rd|brampton|ON|Main Lobby|11.5000|92.7500|80.805687203791469|0.0000|1|1|81|0|True
1026|28|Route 5|308|Air Canada - Operations Center|99 Ironbridge Rd|brampton|ON|Main Lobby|7.5000|77.0000|82.286634460547504|2.5000|0|0|110|0|True
1027|28|Route 5|308|Air Canada - Operations Center|99 Ironbridge Rd|brampton|ON|Main Lobby|14.7500|31.7500|55.000000000000000|0.0000|0|0|36|0|True
1033|28|Route 5|310|Air Canada - Training Facility|3015 Convair Dr|Mississauga|ON|GF Training Facility||5.5000|78.906250000000000|9.0000|0|0|56|10|True
1034|28|Route 5|310|Air Canada - Training Facility|3015 Convair Dr|Mississauga|ON|GF Training Facility|1.2500|7.5000|83.110367892976588|11.2500|0|0|101|10|True
989|28|Route 5|314|Air Canada/CAE - Logistics Dr. Training Center|2025 Logistics Dr.|Mississauga|ON|Air Canada - Cafe Area|20.7500|142.2500|73.666666666666666|7.7500|1|1|158|0|True
1023|28|Route 5|314|Air Canada/CAE - Logistics Dr. Training Center|2025 Logistics Dr.|Mississauga|ON|Air Canada - Cafe Area|9.0000|35.0000|87.434554973821989|5.2500|0|0|72|0|True
1024|28|Route 5|314|Air Canada/CAE - Logistics Dr. Training Center|2025 Logistics Dr.|Mississauga|ON|Air Canada - Cafe Area|3.0000|20.7500|89.310344827586206|1.5000|0|0|31|0|True
1028|28|Route 5|314|Air Canada/CAE - Logistics Dr. Training Center|2025 Logistics Dr.|Mississauga|ON|Air Canada - Cafe Area|||188.235294117647058|8.5000|3|3|6|0|True
1002|28|Route 5|314|Air Canada/CAE - Logistics Dr. Training Center|2025 Logistics Dr.|Mississauga|ON|CAE - Cafe Area|||83.272727272727272|0.0000|0|0|92|10|True
1003|28|Route 5|314|Air Canada/CAE - Logistics Dr. Training Center|2025 Logistics Dr.|Mississauga|ON|CAE - Cafe Area|3.0000|21.2500|72.406639004149377|39.0000|0|0|133|10|True
1339|28|Route 5|423|Amazon Flex - Etobicoke (DTO3)|77 Belfield Road|Etobicoke|ON|Lunchroom|27.2500|192.5000|79.966329966329966|0.0000|0|0|119|0|True
1353|28|Route 5|423|Amazon Flex - Etobicoke (DTO3)|77 Belfield Road|Etobicoke|ON|Lunchroom|8.0000|113.7500|66.776315789473684|0.0000|0|0|101|0|True
656|28|Route 5|376|Billy Bishop Toronto City Airport|2 Eireann Quay|Toronto|ON|By Railing|50.0000|330.2500|60.060060060060060|225.2500|0|0|266|6|True
1001|28|Route 5|376|Billy Bishop Toronto City Airport|2 Eireann Quay|Toronto|ON|By Railing|60.5000|292.5000|48.039215686274509|222.0000|0|0|159|6|True
1019|28|Route 5|376|Billy Bishop Toronto City Airport|2 Eireann Quay|Toronto|ON|By Seat|8.0000|107.2500|69.655172413793103|93.2500|0|0|88|6|True
1258|28|Route 5|376|Billy Bishop Toronto City Airport|2 Eireann Quay|Toronto|ON|By Seat|4.7500|61.0000|42.307692307692307|61.0000|2|15|45|6|True
451|28|Route 5|240|Birmingham International College of Canada|90 Eglinton Avenue West 2/F|Toronto|ON|In School||4.0000|77.176470588235294|34.0000|2|2|97|7|True
456|28|Route 5|240|Birmingham International College of Canada|90 Eglinton Avenue West 2/F|Toronto|ON|In School||12.7500|72.357723577235772|176.0000|0|0|102|7|True
428|28|Route 5|269|BMO Bank of Montreal (Mississauga)|2465 Argentia Rd|Mississauga|ON|3/F Lunchroom|10.7500|78.2500|62.117647058823529|291.0000|2|2|161|25|True
670|28|Route 5|269|BMO Bank of Montreal (Mississauga)|2465 Argentia Rd|Mississauga|ON|3/F Lunchroom|||73.571428571428571|43.5000|0|0|74|54|True
418|28|Route 5|269|BMO Bank of Montreal (Mississauga)|2465 Argentia Rd|Mississauga|ON|4/F Lunchroom||25.0000|48.425196850393700|228.0000|8|8|131|25|True
395|28|Route 5|269|BMO Bank of Montreal (Mississauga)|2465 Argentia Rd|Mississauga|ON|7/F Lunchroom|6.7500|64.7500|37.288135593220338|247.7500|9|9|148|25|True
671|28|Route 5|269|BMO Bank of Montreal (Mississauga)|2465 Argentia Rd|Mississauga|ON|8/F Lunchroom|5.0000|12.5000|55.681818181818181|146.5000|2|2|117|38|True
